query,prediction,ground_truth,f1_score,exact_match,similarity_score,sas_score
দক্ষিণ ক্যারোলিনায় কৃষ্ণাঙ্গরা কি সংখ্যাগরিষ্ঠ ছিল?  ,"

কালো ছিল এমন একটি রাজ্যে",১৯ ০ স,0.0,0,0.702582061290741,0.6033234000205994
একটি বড় ডাকঘর এবং আদালতটি কোন সালে নির্মিত হয়েছিল?  ,"

১৮৮৯ স",১৮৮৯ স,1.0,1,0.9999999403953552,1.0
দক্ষিণ ক্যারোলিনার চার্লস্টনে নয় জন গির্জার সদস্যকে হত্যা করে 21 বছরের বৃদ্ধের নাম কী ছিল?  ,"

ডিলান ছাদ বাইবেল অধ্যয়নের",ডিলান ছাদ ব,0.5714285714285715,0,0.9454296231269836,0.7914589047431946
ক্লিমেন্টা পিনকনি দক্ষিণ ক্যারোলিনা রাজ্যের জন্য কোন সরকারী অফিসে কাজ করেছিলেন?  ,"

রাজ্য সিনেটর হ",রাজ্য সিনেটর হ,1.0,1,1.0,1.0
দক্ষিণ ক্যারোলিনা স্টেট হাউস থেকে কনফেডারেটের পতাকাটি কোন দিন সরানো হয়েছিল?  ,"

জুলাই ১০, ২০১৫ এ,","জুন ১৭, ২০১৫-এ ",0.0,0,0.9415032267570496,0.7827491164207458
নয়টি ভুক্তভোগীদের জন্য একটি স্মারক পরিষেবাটি কোন কলেজের ক্যাম্পাসে অনুষ্ঠিত হয়েছিল?  ,"

চার্লসন কলেজের ক্যাম্পাসে",চার্লসন কলেজের ,0.8,0,0.9914613962173462,0.8749138116836548
স্পোলিটো ফেস্টিভাল ইউএসএ কোন মৌসুমে অনুষ্ঠিত হয়?  ,"

বসন্তের শেষের দিকে,",বসন্তের ,0.5,0,0.8113582730293274,0.8029295206069946
স্পোলিটো ফেস্টিভাল ইউএসএ কোন সালে প্রতিষ্ঠিত হয়েছিল?  ,"

১৯ ১৯৭৭ স",১৯৭৭ স,0.8,0,0.9455935955047607,0.9088683128356934
জিয়ান কার্লো মেনোটির পেশা কী?  ,"

সুরকার জ",স্কার ব,0.0,0,0.9452309012413025,0.7696064710617065
স্পোলিটো ফেস্টিভাল ইউএসএ কোন ইতালিয়ান উত্সবের প্রতিপক্ষ?  ,"

দেই দেউ মন্ডি দুটি বিশ্বের উত্সব এর", দেই দেউ মন্ডি দ,0.5454545454545454,0,0.8887612819671631,0.8313089609146118
জিয়ান কার্লো মেনোটি কোন বড় পুরষ্কার জিতেছিলেন?  ,"

পুলিৎজার পুরস্কার বিজয়ী",পুলিৎজার পুরস্কার ব,0.6666666666666666,0,0.9672385454177856,0.8985454440116882
ফুটলাইট খেলোয়াড়রা কোন সালে নাট্য প্রযোজনা তৈরি শুরু করেছিলেন?  ,"

১৯৩১ স",১৯৩১ স,1.0,1,0.9999998807907104,1.0
বার্ষিক চার্লসটন ফ্যাশন সপ্তাহ কোথায় অনুষ্ঠিত হয়?  ,"

মেরিওন স্কয়ারে",মেরিওন স্কয়ারে ,1.0,1,0.9999998807907104,0.9999999403953552
চার্লস্টন রন্ধনপ্রণালী কোন দুটি সংস্কৃতি দ্বারা প্রভাবিত হয়?  ,"

ব্রিটিশ এবং ফরাসী উপাদানগুলির",ব্রিটিশ এবং ফরাসী উ,0.75,0,0.95633864402771,0.8666284084320068
"""চার্লস্টনের প্রাদেশিকতা"" প্রকাশিত হয় কোন সালে?  ","

১৮৮৭ এ",১৮৮৭ এ,1.0,1,1.0,1.0
"""দ্য হুগেনোট এলিমেন্ট ইন চার্লস্টনের প্রাদেশিকতা"" শীর্ষক রচনাটির রচয়িতা কে?  ","

কলেজ অফ চার্লসনের সিলভেস্টার প্রাইমার ত",সিলভেস্টার প্রাইমার ত,0.6666666666666666,0,0.9285767674446106,0.8710323572158813
সিলভেস্টার প্রাইমার কোন কলেজের অন্তর্ভুক্ত?  ,"

কলেজ অফ চার্লসনের",চার্লসনের সিলভেস্ট,0.4,0,0.926773190498352,0.8367500901222229
কোন দুটি প্রাথমিক সংস্কৃতি চার্লসনের উচ্চারণের অনন্য বৈশিষ্ট্যযুক্ত?  ,"

ফরাসী হুগেনটস এবং সেফার্ডিক ইহুদিদের",ফরাসী হুগেনটস এবং সেফার্ডিক ইহুদিদের ,1.0,1,1.0,1.0
চার্লস্টনের উচ্চারণে প্রাইমারের কাজটি কোন ধরণের জার্নাল প্রকাশিত হয়েছিল?  ,"

একটি জার্মান জার্নালে",জার্মান জার্নালে ,0.8,0,0.9838793873786926,0.8503661751747131
প্রতি বছর স্পোলিটো ফেস্টিভাল ইউএসএ কত দিন চালায়?  ,"

১ ১৭ দিনের শিল্প উত্সবটি",১৭ দ,0.2857142857142857,0,0.9015446901321411,0.6779072284698486
স্পোলিটো ফেস্টিভ্যাল ইউএসএ কোন ধরণের উত্সব?  ,"

শিল্প উত্সবটি বিভিন্ন বিভাগে পৃথক শিল্পীদের দ্বারা ১০",শিল্প উত্সবটি ,0.4,0,0.7182973623275757,0.8398744463920593
লাইটের হলিডে ফেস্টিভাল কোথায় অনুষ্ঠিত হয়?  ,"

জেমস আইল্যান্ড কাউন্টি পার্কে এ",জেমস আইল্যান্ড কাউন্টি পার্কে ,0.888888888888889,0,0.9973889589309692,0.9370341300964355
"""চার্লসটন"" কে লিখেছেন?  ","

চার্লিস্টনের ডক কর্মীদের সংগীত সহ গিচি নাচগুলি একট",ক্রিস স্মিথ ল,0.0,0,0.7187314033508301,0.6675631403923035
চার্লস্টন নৃত্যটি কোন দশকে জাতীয়ভাবে জনপ্রিয় ছিল?  ,"

১৯২০ স",১৯২০ স,1.0,1,1.0,1.0
"""চার্লস্টন রাগ"" গানটি কে তৈরি করেছেন?  ","

ইউবি ব্লেকের ""চার্লস্টন রাগ"" এ",ইউবি ব্লেকের ,0.5714285714285715,0,0.9181514382362366,0.8079878687858582
কোন চার্লসটন সম্প্রদায়ের জাজ সংগীতে বিশাল প্রভাব ছিল?  ,"

চার্লসটনের সংস্কৃতির প্রতিটি দিক যেমন রয়েছে, তেমন �",গ্লা সম্প্রদায় চ,0.0,0,0.6896056532859802,0.6517068147659302
গিচি নৃত্যের সাথে কি ধরণের শ্রমিকের সংগীত জড়িত?  ,"

ডক কর্মীদের সংগীত স",াপাশি ন,0.0,0,0.7538970112800598,0.6593781113624573
জেনকিনস এতিমখানাটি কোন বছর তৈরি হয়েছিল?  ,"

১৮৯১ স",১৮৯১ স,1.0,1,1.0000001192092896,1.0
চার্লসটন রেভারেন্ড জেনকিনস এতিমখানা প্রতিষ্ঠা করেছিলেন?  ,"

জেনকিনস অনাথ আশ্রয়টি ১৮৯১ স",ড্যানিয়েল জে জিনকিনস চ,0.2222222222222222,0,0.8797000050544739,0.7292608022689819
জারকিনস এতিমখানা কী ধরণের অনুদান গ্রহণ করেছিল?  ,"

বাদ্যযন্ত্রের অনুদান গ",বাদ্যযন্ত্রের অনুদান গ,1.0,1,0.9999999403953552,1.0
